ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health, ນໍາສົ່ງໂຮງໝໍແຂວງ,Referral to provincial hospital,ສົ່ງເສີມການຈັດທ່າ ສຳລັບການບໍລິຫານແຜ່ກົດທັບຕາມຄຳແນະນຳຂອງພະນັກງານສາທາລະນະສຸກ,Encourage positioning (for pressure sore management) as recommended by health staff ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health, ນໍາສົ່ງໂຮງໝໍແຂວງ,Referral to provincial hospital,ຕິດຕາມການຈັດທ່າ ສຳລັບການບໍລິຫານແຜ່ກົດທັບ ນຳພະນັກງານສາທາລະນະສຸກ,Monitor positioning (for pressure sore management) with health staff ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health, ນໍາສົ່ງໂຮງໝໍແຂວງ,Referral to provincial hospital,ຊຸກຍູ້ໃຫ້ນຳໃຊ້ຢາປົວພະຍາດຕາມແພດສັ່ງ,Encourage use of any medication as prescribed by the doctor,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health, ນໍາສົ່ງໂຮງໝໍແຂວງ,Referral to provincial hospital, ຕິດຕາມ ແລະ ຊຸກຍູ້ໃຫ້ນຳໃຊ້ຢາປົວພະຍາດ ນຳທ່ານໝໍ,Monitor correct use of medication with the doctor,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health, ນໍາສົ່ງໂຮງໝໍແຂວງ,Referral to provincial hospital,ສົ່ງເສີມການໃຊ້ອຸປະກອນອຳນວຍຄວາມສະດວກ,Encourage use of assistive product,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health, ນໍາສົ່ງໂຮງໝໍແຂວງ,Referral to provincial hospital, ຕິດຕາມການນຳໃຊ້ ອຸປະກອນອຳນວຍຄວາມສະດວກ ນຳພະນັກງານສາທາລະນະສຸກ / ການແພດຟື້ນຟູໜ້າທີ່ການ ເມື່ອຈຳເປັນ,Monitor correct use of assistive product with health/ rehabilitation staff (when needed),,Positioning device 
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health, ນໍາສົ່ງໂຮງໝໍແຂວງ,Referral to provincial hospital,"ຊຸກຍູ້ໃຫ້ສຳເລັດໃນຄຳແນະນຳດ້ານການແພດ / ການປິ່ນປົວໂດຍ ພະນັກງານສາທາລະນະສຸກ (ເຊັ່ນ: ການເຄື່ອນໄຫວ,ຈັດທ່າ ແລະ ເປົ່າລົມໃສ່ກະຕຸກ ສຳລັບບັນຫາດ້ານການຫາຍໃຈ)","Encourage completion of any other medical advice/ treatment provided by health staff (e.g. movement, positioning or blowing in a bottle for respiratory conditions",,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health, ນໍາສົ່ງໂຮງໝໍແຂວງ,Referral to provincial hospital,ຕິດຕາມຄວາມສຳເລັດໃນຄຳແນະນຳດ້ານການແພດ / ການປິ່ນປົວໂດຍ ພະນັກງານສາທາລະນະສຸກ,Monitor completion of other medical advice/ treatment with health staff,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຕາຊຶມເຊື້ອ, ຕາປອມ ຫຼື ຜ່າຕັດແກ່ນຕາຂຸ້ນ","Referral to Specialist clinic, Eye Clinic for eye infection, prosthetic eye or cataract surgery",ກວດກາເບິ່ງຄວາມພ້ອມດ້ານບໍລິການ ແລະ ກຳນົດການນັດໝາຍ,Check availability of service and schedule of appointments,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຕາຊຶມເຊື້ອ, ຕາປອມ ຫຼື ຜ່າຕັດແກ່ນຕາຂຸ້ນ","Referral to Specialist clinic, Eye Clinic for eye infection, prosthetic eye or cataract surgery",ຂໍຄວາມຍິນຍອມຈາກຄົນເຈັບ ແລະ ຄອບຄົວເພື່ອນຳສົ່ງຄົນເຈັບ,Get informed consent from person and the family for referral,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຕາຊຶມເຊື້ອ, ຕາປອມ ຫຼື ຜ່າຕັດແກ່ນຕາຂຸ້ນ","Referral to Specialist clinic, Eye Clinic for eye infection, prosthetic eye or cataract surgery",ຈັດກຽມການສົ່ງຕໍ່ໄປຍັງສະຖານບໍລິການປິ່ນປົວ,Organize the referral to the health facility,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຕາຊຶມເຊື້ອ, ຕາປອມ ຫຼື ຜ່າຕັດແກ່ນຕາຂຸ້ນ","Referral to Specialist clinic, Eye Clinic for eye infection, prosthetic eye or cataract surgery",ຖ້າຈໍາເປັນ​ໃຫ້ສະໜັບສະໜູນທາງດ້ານການເງິນສໍາລັບການເດີນທາງ ແລະ ຄ່າໃຊ້ຈ່າຍດ້ານການແພດຕ່າງໆ,If needed provide financial support for transportation and/or medical expenses,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຕາຊຶມເຊື້ອ, ຕາປອມ ຫຼື ຜ່າຕັດແກ່ນຕາຂຸ້ນ","Referral to Specialist clinic, Eye Clinic for eye infection, prosthetic eye or cataract surgery",ຢືນຢັນການເຂົ້າຮ່ວມການປະເມີນ ແລະ ການປິ່ນປົວສະເພາະທາງທີ່ໄດ້ຮັບຈາກສະຖານບໍລິການປິ່ນປົວ,Confirm attendance at assessment and/ or specialist treatment received from the health  facility ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຕາຊຶມເຊື້ອ, ຕາປອມ ຫຼື ຜ່າຕັດແກ່ນຕາຂຸ້ນ","Referral to Specialist clinic, Eye Clinic for eye infection, prosthetic eye or cataract surgery",ຢືນຢັນວ່າ ການຜ່າຕັດສຳເລັດທີ່ສະຖານບໍລິການປິ່ນປົວ,Confirm surgery completed at health facility ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຕາຊຶມເຊື້ອ, ຕາປອມ ຫຼື ຜ່າຕັດແກ່ນຕາຂຸ້ນ","Referral to Specialist clinic, Eye Clinic for eye infection, prosthetic eye or cataract surgery",ຢືນຢັນວ່າ ການພັນແປ້ງແບບຕໍ່ເນື່ອງທີ່ສະຖານບໍລິການປິ່ນປົວ,Confirm serial casting completed at health facility,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຕາຊຶມເຊື້ອ, ຕາປອມ ຫຼື ຜ່າຕັດແກ່ນຕາຂຸ້ນ","Referral to Specialist clinic, Eye Clinic for eye infection, prosthetic eye or cataract surgery",ຕິດຕາມຜົນຂອງການປິ່ນປົວກັບຄົນເຈັບ ແລະ ຄອບຄົວ ນຳພະນັກງານສາທາລະນະສຸກເມືອງ /ຊຸມຊົນ,Monitor outcome of treatment for person and family with community/ district health staff,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຫູຊຶມເຊື້ອ ແລະ ອະນາໄມຫູ","Referral to Specialist clinic, ENT clinic for ear infection, ear cleaning",ກວດກາເບິ່ງຄວາມພ້ອມດ້ານບໍລິການ ແລະ ກຳນົດການນັດໝາຍ,Check availability of service and schedule of appointments,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຫູຊຶມເຊື້ອ ແລະ ອະນາໄມຫູ","Referral to Specialist clinic, ENT clinic for ear infection, ear cleaning",ຂໍຄວາມຍິນຍອມຈາກຄົນເຈັບ ແລະ ຄອບຄົວເພື່ອນຳສົ່ງຄົນເຈັບ,Get informed consent from person and the family for referral,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຫູຊຶມເຊື້ອ ແລະ ອະນາໄມຫູ","Referral to Specialist clinic, ENT clinic for ear infection, ear cleaning",ຈັດກຽມການສົ່ງຕໍ່ໄປຍັງສະຖານບໍລິການປິ່ນປົວ,Organize the referral to the health facility,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຫູຊຶມເຊື້ອ ແລະ ອະນາໄມຫູ","Referral to Specialist clinic, ENT clinic for ear infection, ear cleaning",ຖ້າຈໍາເປັນ​ໃຫ້ສະໜັບສະໜູນທາງດ້ານການເງິນສໍາລັບການເດີນທາງ ແລະ ຄ່າໃຊ້ຈ່າຍດ້ານການແພດຕ່າງໆ,If needed provide financial support for transportation and/or medical expenses,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຫູຊຶມເຊື້ອ ແລະ ອະນາໄມຫູ","Referral to Specialist clinic, ENT clinic for ear infection, ear cleaning",ຢືນຢັນການເຂົ້າຮ່ວມການປະເມີນ ແລະ ການປິ່ນປົວສະເພາະທາງທີ່ໄດ້ຮັບຈາກສະຖານບໍລິການປິ່ນປົວ,Confirm attendance at assessment and/ or specialist treatment received from the health  facility ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຫູຊຶມເຊື້ອ ແລະ ອະນາໄມຫູ","Referral to Specialist clinic, ENT clinic for ear infection, ear cleaning",ຢືນຢັນວ່າ ການຜ່າຕັດສຳເລັດທີ່ສະຖານບໍລິການປິ່ນປົວ,Confirm surgery completed at health facility ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຫູຊຶມເຊື້ອ ແລະ ອະນາໄມຫູ","Referral to Specialist clinic, ENT clinic for ear infection, ear cleaning",ຢືນຢັນວ່າ ການພັນແປ້ງແບບຕໍ່ເນື່ອງທີ່ສະຖານບໍລິການປິ່ນປົວ,Confirm serial casting completed at health facility,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ຄລີນິກປົວຫູຊຶມເຊື້ອ ແລະ ອະນາໄມຫູ","Referral to Specialist clinic, ENT clinic for ear infection, ear cleaning",ຕິດຕາມຜົນຂອງການປິ່ນປົວກັບຄົນເຈັບ ແລະ ຄອບຄົວ ນຳພະນັກງານສາທາລະນະສຸກເມືອງ /ຊຸມຊົນ,Monitor outcome of treatment for person and family with community/ district health staff,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມຜ່າຕັດເອົາ ເສດລູກປືນອອກ, ບາດແຜ ແລະ ແຜໄຟໄໝ້","Referral to Specialist clinic, Surgical Team for shrapnel removal, wounds, burns",ກວດກາເບິ່ງຄວາມພ້ອມດ້ານບໍລິການ ແລະ ກຳນົດການນັດໝາຍ,Check availability of service and schedule of appointments,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມຜ່າຕັດເອົາ ເສດລູກປືນອອກ, ບາດແຜ ແລະ ແຜໄຟໄໝ້","Referral to Specialist clinic, Surgical Team for shrapnel removal, wounds, burns",ຂໍຄວາມຍິນຍອມຈາກຄົນເຈັບ ແລະ ຄອບຄົວເພື່ອນຳສົ່ງຄົນເຈັບ,Get informed consent from person and the family for referral,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມຜ່າຕັດເອົາ ເສດລູກປືນອອກ, ບາດແຜ ແລະ ແຜໄຟໄໝ້","Referral to Specialist clinic, Surgical Team for shrapnel removal, wounds, burns",ຈັດກຽມການສົ່ງຕໍ່ໄປຍັງສະຖານບໍລິການປິ່ນປົວ,Organize the referral to the health facility,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມຜ່າຕັດເອົາ ເສດລູກປືນອອກ, ບາດແຜ ແລະ ແຜໄຟໄໝ້","Referral to Specialist clinic, Surgical Team for shrapnel removal, wounds, burns",ຖ້າຈໍາເປັນ​ໃຫ້ສະໜັບສະໜູນທາງດ້ານການເງິນສໍາລັບການເດີນທາງ ແລະ ຄ່າໃຊ້ຈ່າຍດ້ານການແພດຕ່າງໆ,If needed provide financial support for transportation and/or medical expenses,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມຜ່າຕັດເອົາ ເສດລູກປືນອອກ, ບາດແຜ ແລະ ແຜໄຟໄໝ້","Referral to Specialist clinic, Surgical Team for shrapnel removal, wounds, burns",ຢືນຢັນການເຂົ້າຮ່ວມການປະເມີນ ແລະ ການປິ່ນປົວສະເພາະທາງທີ່ໄດ້ຮັບຈາກສະຖານບໍລິການປິ່ນປົວ,Confirm attendance at assessment and/ or specialist treatment received from the health  facility ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມຜ່າຕັດເອົາ ເສດລູກປືນອອກ, ບາດແຜ ແລະ ແຜໄຟໄໝ້","Referral to Specialist clinic, Surgical Team for shrapnel removal, wounds, burns",ຢືນຢັນວ່າ ການຜ່າຕັດສຳເລັດທີ່ສະຖານບໍລິການປິ່ນປົວ,Confirm surgery completed at health facility ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມຜ່າຕັດເອົາ ເສດລູກປືນອອກ, ບາດແຜ ແລະ ແຜໄຟໄໝ້","Referral to Specialist clinic, Surgical Team for shrapnel removal, wounds, burns",ຢືນຢັນວ່າ ການພັນແປ້ງແບບຕໍ່ເນື່ອງທີ່ສະຖານບໍລິການປິ່ນປົວ,Confirm serial casting completed at health facility,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມຜ່າຕັດເອົາ ເສດລູກປືນອອກ, ບາດແຜ ແລະ ແຜໄຟໄໝ້","Referral to Specialist clinic, Surgical Team for shrapnel removal, wounds, burns",ຕິດຕາມຜົນຂອງການປິ່ນປົວກັບຄົນເຈັບ ແລະ ຄອບຄົວ ນຳພະນັກງານສາທາລະນະສຸກເມືອງ /ຊຸມຊົນ,Monitor outcome of treatment for person and family with community/ district health staff,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມງານອໍໂທພີດິກສຳລັບການຕັດອົງຄະ ແລະ ແຂນ ຂາຜິດລັກສະນະອື່ນໆ","Referral to Specialist clinic, Orthopaedic Team for amputations and other limb deformities",ກວດກາເບິ່ງຄວາມພ້ອມດ້ານບໍລິການ ແລະ ກຳນົດການນັດໝາຍ,Check availability of service and schedule of appointments,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມງານອໍໂທພີດິກສຳລັບການຕັດອົງຄະ ແລະ ແຂນ ຂາຜິດລັກສະນະອື່ນໆ","Referral to Specialist clinic, Orthopaedic Team for amputations and other limb deformities",ຂໍຄວາມຍິນຍອມຈາກຄົນເຈັບ ແລະ ຄອບຄົວເພື່ອນຳສົ່ງຄົນເຈັບ,Get informed consent from person and the family for referral,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມງານອໍໂທພີດິກສຳລັບການຕັດອົງຄະ ແລະ ແຂນ ຂາຜິດລັກສະນະອື່ນໆ","Referral to Specialist clinic, Orthopaedic Team for amputations and other limb deformities",ຈັດກຽມການສົ່ງຕໍ່ໄປຍັງສະຖານບໍລິການປິ່ນປົວ,Organize the referral to the health facility,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມງານອໍໂທພີດິກສຳລັບການຕັດອົງຄະ ແລະ ແຂນ ຂາຜິດລັກສະນະອື່ນໆ","Referral to Specialist clinic, Orthopaedic Team for amputations and other limb deformities",ຖ້າຈໍາເປັນ​ໃຫ້ສະໜັບສະໜູນທາງດ້ານການເງິນສໍາລັບການເດີນທາງ ແລະ ຄ່າໃຊ້ຈ່າຍດ້ານການແພດຕ່າງໆ,If needed provide financial support for transportation and/or medical expenses,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມງານອໍໂທພີດິກສຳລັບການຕັດອົງຄະ ແລະ ແຂນ ຂາຜິດລັກສະນະອື່ນໆ","Referral to Specialist clinic, Orthopaedic Team for amputations and other limb deformities",ຢືນຢັນການເຂົ້າຮ່ວມການປະເມີນ ແລະ ການປິ່ນປົວສະເພາະທາງທີ່ໄດ້ຮັບຈາກສະຖານບໍລິການປິ່ນປົວ,Confirm attendance at assessment and/ or specialist treatment received from the health  facility ,,
ປັບປຸງດ້ານສຸຂະພາບກາຍ,Improved physical health,"ນຳສົ່ງ ຄລີນິກຊ່ຽວຊານ, ທີມງານອໍໂທພີດິກສຳລັບການຕັດອົງຄະ ແລະ ແຂນ ຂາຜິດລັກສະນະອື່ນໆ","Referral to Specialist clinic, Orthopaedic Team for amputations and other limb deformities",ຢືນຢັນວ່າ ການຜ່າຕັດສຳເລັດທີ່ສະຖານບໍລິການປິ່ນປົວ,Confirm surgery completed at health facility ,,
